Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies
1956280756050842008,Fri Aug 15 09:04:12 +0000 2025,Tadius299479455,True,False,@Airtel_Ug @EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This robot also🤯😳,0,0,0
1956280708214804500,Fri Aug 15 09:04:01 +0000 2025,CharlesAtiaku,True,False,"@Airtel_Ug @EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @Airtel_Ug please make it easy to contact customer care, sometimes you want to report an emergency and the system takes like 2 hours or more before you get listened too by you customer care staff.",1,2,0
1956280533429710899,Fri Aug 15 09:03:19 +0000 2025,EmmanuelOd70352,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You people are thieves everywhere,0,0,0
1956280516023296481,Fri Aug 15 09:03:15 +0000 2025,WakumaPeter,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is welcome at such a moment,0,0,0
1956280389707739165,Fri Aug 15 09:02:45 +0000 2025,UrbanX345252,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim How hard was this!!!!! - I hope you review your PR - team, their first response is the kind that would bury you in a serious organized society.",0,0,0
1956280208140419428,Fri Aug 15 09:02:02 +0000 2025,legaltemplates1,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I also got an sms alert from my phone of a suspicious bank account login and my phone number couldn't go through. I managed to block the SIM but it seems this is a very big issue. Now I have to visit an airtel outlet to have my number reinstated. We are not SAFE.,0,0,0
1956280194978775387,Fri Aug 15 09:01:59 +0000 2025,mayanjassozi,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim How long is your marriage with Warid going to last.....?
You people should get a divorce and bring back our Warid twabakoowa...",0,0,0
1956280182844633465,Fri Aug 15 09:01:56 +0000 2025,LukeTambiti,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Rubbish!,0,1,0
1956279864094290123,Fri Aug 15 09:00:40 +0000 2025,Masterbet03,True,False,@Nabimara_Paul @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @grok bro 😂😂😂😂,0,0,0
1956279863288926275,Fri Aug 15 09:00:39 +0000 2025,mrmubs,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I thought it’s a smear campaign @SpireJim 🤷🏽‍♂️,0,0,0
1956279571642290479,Fri Aug 15 08:59:30 +0000 2025,tainganiza56638,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is what you would have done in the first place ...,0,0,0
1956279473449349469,Fri Aug 15 08:59:07 +0000 2025,biamu25,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Thieves,0,0,0
1956279094246543721,Fri Aug 15 08:57:36 +0000 2025,Keith_Stenius,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You tried to push your silly PR and it failed, tried to act like saints with your bulshit statements. You've done us worse than what Hitler did and you need to change because we have way better options",0,1,0
1956279085711122518,Fri Aug 15 08:57:34 +0000 2025,kitende_mercy,True,False,"@emmanuel_dombo @shudiempanga @SpireJim @Airtel_Ug @AgoraCFR Mzee tewewummuzako,agenda osale emitijo",0,0,0
1956278995424579618,Fri Aug 15 08:57:13 +0000 2025,SsekiranziD,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim We wait to see...,0,0,0
1956278897936421356,Fri Aug 15 08:56:49 +0000 2025,Omegaxl6,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim We acknowledge your response, but me using Airtel money - only when the amount doesn't exceed 50,000 ugx.",0,0,0
1956278803744850002,Fri Aug 15 08:56:27 +0000 2025,bwamsol,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Finally you have communicated the right way. We'll be happy seeing a better service. Thank you.,0,0,0
1956278798644646115,Fri Aug 15 08:56:26 +0000 2025,HillaryAvijibo,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You were very much aware of the fraud taking place by your staff, and chose to remain silent because you benefit from it till @SpireJim staged a campaign against @Airtel_Ug  with other affected customers.",0,0,0
1956278753362948328,Fri Aug 15 08:56:15 +0000 2025,yenzecartel,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim PR ndowoza takyalina mulimu,0,0,0
1956278748552004003,Fri Aug 15 08:56:14 +0000 2025,Bryanbarrettofu,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Now why did just bashout the call to action in the first place...🤔🤔🤔,0,0,0
1956278442434981899,Fri Aug 15 08:55:01 +0000 2025,arnold_mtjr,True,False,@Agaba04 @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Akateengo kazze,0,0,0
1956278348935540900,Fri Aug 15 08:54:38 +0000 2025,rembomyq,True,False,@SpireJim @Airtel_Ug @AgoraCFR Should I buy their line to test during this period?,0,0,0
1956278228970017220,Fri Aug 15 08:54:10 +0000 2025,OmoloStephen3,True,False,"@emmanuel_dombo @SpireJim @Airtel_Ug @AgoraCFR But you also , you like spoiling the statement at the last moment  😆",0,0,0
1956278217804775838,Fri Aug 15 08:54:07 +0000 2025,KDhikusooka,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim The PRO was changed. The other guy was feeling himself/ herself as if (s)he owned Uganda.,0,0,0
1956278179498201206,Fri Aug 15 08:53:58 +0000 2025,dunnythtdude,True,False,@dr_virgine @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim All gone 😂,0,1,0
1956278166923723067,Fri Aug 15 08:53:55 +0000 2025,mbalerock,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This statement can't solve the problems . Refund the money,0,0,0
1956278141296443507,Fri Aug 15 08:53:49 +0000 2025,BwireBenard_W,True,False,"@Airtel_Ug  This is what was expected initially and would have helped solve the customer issues . But ur initial hit back was uncalled for. Yet u know people are actually loosing funds. 
The initial response to @SpireJim was uncalled for.

You should change your public relations",0,0,0
1956278141183234422,Fri Aug 15 08:53:49 +0000 2025,DreadHeadTen,True,False,@DrakeDean12345 @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Same thing man... I paid last night and I still haven't received my token🤦🏾‍♂️,0,1,0
1956278061105578042,Fri Aug 15 08:53:30 +0000 2025,theBennitez,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Its better you @Airtel_Ug guys you unblock the number you blocked for sending me money and also unfreezey number coz I was only being paid,0,0,0
1956277951579705668,Fri Aug 15 08:53:04 +0000 2025,andy_keto,True,False,@jolwanga @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Are you sure they're actually taking any steps towards solving this or they're just buying time?,0,0,1
1956277904356077746,Fri Aug 15 08:52:52 +0000 2025,tommy_wambo,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Thank you 
Alert me when you come to kyanja 🫱🏾
I have so many solutions for you",0,0,0
1956277828804137408,Fri Aug 15 08:52:34 +0000 2025,bukisent,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Oooops! You are late! Cards were broken.,0,0,0
1956277671438012789,Fri Aug 15 08:51:57 +0000 2025,theBennitez,True,False,@SpireJim @Airtel_Ug @AgoraCFR These @Airtel_Ug blocked my friend line for sending me money and also freezed money on my line yet he was only paying me upto now haven't got any straight explanation,0,0,0
1956277632082845902,Fri Aug 15 08:51:48 +0000 2025,McronaldAaron,True,False,"@SpireJim @Airtel_Ug @AgoraCFR Wow @SpireJim you have my vote come yr 2026,these people pretended like they won't listen to our cry unfortunately here they're.God continue protecting our (Omuzila) Jimmy no body else would come out to speak on this issue",0,2,0
1956277303366778882,Fri Aug 15 08:50:29 +0000 2025,JunOkello,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim My question is how can data bundle expire????,0,0,0
1956277037586415801,Fri Aug 15 08:49:26 +0000 2025,eddy_wanzira,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Airtel has been very unreliable especially on data security a GB of airtel data is just equivalent to Mtns 100mbs i left airtel that way,0,0,0
1956276978136334532,Fri Aug 15 08:49:12 +0000 2025,ShotsByKhan,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Fire your PR manager and hire another.,0,0,0
1956276918166167795,Fri Aug 15 08:48:57 +0000 2025,OkolimongJosep4,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I was almost giving up with Airtel,0,0,0
1956276854605664381,Fri Aug 15 08:48:42 +0000 2025,LilianNwoba,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I want to transfer mb to other of my Airtel but is not going,0,0,0
1956276710246121759,Fri Aug 15 08:48:08 +0000 2025,OkolimongJosep4,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim The Airtel help desk has no customer care. The staff are very Rude. Before you finish explaining your case,they put you off hang",0,1,0
1956276328996442521,Fri Aug 15 08:46:37 +0000 2025,JackieBegu,True,False,@EmmanuelMagal @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Worst customer care help line,0,0,0
1956275919665959225,Fri Aug 15 08:44:59 +0000 2025,kayham24,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Thank you @SpireJim,0,0,0
1956275844806025229,Fri Aug 15 08:44:41 +0000 2025,CharlesBazigu,True,False,"@SpireJim @Airtel_Ug @AgoraCFR Thanks Dr Spire. The effort you put in didn't go to waste. Although Airtel was trying to be adamant and also  tried to rubbish the concerns of the people, finally they succumbed to the pressure put on them by the  people .",0,0,0
1956275838506221945,Fri Aug 15 08:44:40 +0000 2025,OKABOTHOMAS6,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Now you are talking but this one seems not to be the handwriting of the errant PR of yours, infact I think by now he is on permanent leave",0,0,0
1956275748710363429,Fri Aug 15 08:44:18 +0000 2025,nelsontukahirw,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Thank you for the service but improve,0,0,0
1956275730247008686,Fri Aug 15 08:44:14 +0000 2025,SSBlackCoffee,True,False,@margretabwoyo2 @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim They are hell bent to loot with impunity.,0,1,0
1956275653226979367,Fri Aug 15 08:43:56 +0000 2025,EngolaDaniel2,True,False,"@SpireJim @Airtel_Ug @AgoraCFR Ok, no worries sir, because during the Warid Airtel transaction times, they stole my 380,000shs in 2015 August, if you remember, 070 was Warid then 075 was Airtel",0,0,0
1956275548142903455,Fri Aug 15 08:43:31 +0000 2025,OmoloStephen3,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I would advise you to fire the PR team and recruit eligible professionals .,0,0,0
1956275534419157404,Fri Aug 15 08:43:27 +0000 2025,BbrianUg,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Birungi should be FIRED!,0,0,0
1956275379741581487,Fri Aug 15 08:42:51 +0000 2025,MosesSim8,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Message created by ChatGPT,0,0,2
1956275375115268503,Fri Aug 15 08:42:49 +0000 2025,KiraggaAbdul,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is truly the voice of the MD. 

Mr Sahu, thank you.",0,0,0
1956275280558854478,Fri Aug 15 08:42:27 +0000 2025,KitambaraBGK1,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Now the sober minds have responded✌️,0,0,0
1956275175420317866,Fri Aug 15 08:42:02 +0000 2025,LadyJ73059896,True,False,"@SpireJim @Airtel_Ug @AgoraCFR Coming from you, I cease fire. They should have paid your brother.  Ok Sorry.. I said cease fire.

Date is marked.  16th September.",0,0,0
1956275151709880729,Fri Aug 15 08:41:56 +0000 2025,galasify,True,False,@IvanbrayanM @arathon_k @SpireJim @Airtel_Ug Your have said all,0,0,1
1956275141740016041,Fri Aug 15 08:41:54 +0000 2025,ara4yz,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim I had a sim card tied to ma WhatsApp ....airtel sold it 🤷🏾‍♂️,0,0,0
1956275009397162468,Fri Aug 15 08:41:22 +0000 2025,galasify,True,False,@Ivanotimmusoke @arathon_k @SpireJim @Airtel_Ug I don't know y he is everywhere with useless input,0,0,0
1956274976652189926,Fri Aug 15 08:41:14 +0000 2025,DrHopio,True,False,@SpireJim @Airtel_Ug @AgoraCFR I don't remember when my airtel was on,0,0,0
1956274766605643954,Fri Aug 15 08:40:24 +0000 2025,MichealAkabwai,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This still won't matter, we moved on 🚮",0,0,0
1956274618290888998,Fri Aug 15 08:39:49 +0000 2025,mpatrick256,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ok that's awesome at least we shall continue to report more such cenarios,0,0,0
1956274553929310703,Fri Aug 15 08:39:34 +0000 2025,Che_nuwadillah,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim PR team? 🤔😆😆😆,0,0,0
1956274462648627401,Fri Aug 15 08:39:12 +0000 2025,blackson256,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You learn the hard ways,0,0,0
1956274188638978474,Fri Aug 15 08:38:07 +0000 2025,jerrywebbz,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Much better statement, shows concern and intent to look into the issues raised, the PR should pick a leaf from the MD, on such issues you don’t come out chest thumping.",0,0,0
1956274123933471072,Fri Aug 15 08:37:51 +0000 2025,griffarinaitwe,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 💀😂😂,0,2,0
1956273891955052837,Fri Aug 15 08:36:56 +0000 2025,Che_nuwadillah,True,False,@SalveyWyclif @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 🤣🤣🤣🤣,0,1,1
1956273858006409408,Fri Aug 15 08:36:48 +0000 2025,jkantinti_,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Its my bd, mumpe ku data u pipo😭",0,0,0
1956273831946981789,Fri Aug 15 08:36:42 +0000 2025,Wodparwech,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim This is leadership! Slap that birungi chap with leave without pay!,0,4,0
1956273798480642069,Fri Aug 15 08:36:34 +0000 2025,vawulensi1,True,False,"Dear MD @Airtel_Ug  PLEASE, all staff, just sack &amp; hire allover again. They're the thugs we are crying about and therefore can't be the one's to solve the underlying issues.
Sack everyone &amp; start with the PR Manager Nowwwww....
@SpireJim ✌🏽",0,1,0
1956273791807439297,Fri Aug 15 08:36:32 +0000 2025,BuloSande,True,False,@dr_virgine @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 😂😂😂,0,0,0
1956273604787605971,Fri Aug 15 08:35:47 +0000 2025,SagavilleS,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Don't recruite so many bonyankole those people are so arrogant 😁😁😁😁 and they're not good at PR,0,0,0
1956273593299476753,Fri Aug 15 08:35:45 +0000 2025,sipangisa,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Spire is big. You underrated him 😀😂,0,0,0
1956273587809046534,Fri Aug 15 08:35:43 +0000 2025,JuliusKayz2,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Customer care calls are too long instead of attending to us you advertise,0,1,0
1956273522675720202,Fri Aug 15 08:35:28 +0000 2025,IvanAcaali,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Odagamu okwesiliwaza😂,0,0,0
1956273390206988515,Fri Aug 15 08:34:56 +0000 2025,ENambobi,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @Airtel_Ug  why would you give my number to another person just because it's been off for 2 weeks?,0,0,0
1956273286515425293,Fri Aug 15 08:34:31 +0000 2025,Caramel_Albert,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Hats off for the Professor!,0,0,0
1956273183813750868,Fri Aug 15 08:34:07 +0000 2025,Kenybos,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim @Airtel_Ug mbuza musinzira kuki okujako line yomuntu kuba nawandisa line yange nga bwemwatugamba nze line yange ngikozesa mu mifi era mbade nzisako data buli lwagwako kyanewunyisiza nga line bagisazeko kiki ekigenda mumaso butubulireko,0,0,0
1956273099835420801,Fri Aug 15 08:33:47 +0000 2025,galasify,True,False,@SpireJim @Airtel_Ug I bought a line only to find the previous owner had taken aloan of 40k.upto now I have never used it.i just abandoned it at the selling point.but when I went for another line I found that line is still registered In my names🚮🚮,0,1,0
1956273038401425760,Fri Aug 15 08:33:32 +0000 2025,YasinChelsea2,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Your agents are thieves, even those hotline don't help",0,0,0
1956272955144454576,Fri Aug 15 08:33:12 +0000 2025,Mutekanga_davis,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Eat shit  Mr Sahu.,0,0,0
1956272917848707363,Fri Aug 15 08:33:04 +0000 2025,NIWAMANYAVIANN1,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim One man army, @ dr spire🙊",0,0,0
1956272874236375196,Fri Aug 15 08:32:53 +0000 2025,OmaraJude1,True,False,"@SpireJim @Airtel_Ug @AgoraCFR It's time we tackle the rampant thuggery in courier services. I recently sent a package worth 500k from Lira to Kampala via YY Coaches, but it's vanished. For two months, I've been trying to track it down, but the company keeps giving me the runaround. This is unacceptable.",0,1,0
1956272721886687438,Fri Aug 15 08:32:17 +0000 2025,MK_The_explorer,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim First fire the PR guy,0,0,0
1956272675493449885,Fri Aug 15 08:32:06 +0000 2025,m7_charles,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ekibi muwandiise Binji nnyo Obude 🤦‍♂️,0,0,0
1956272675262742648,Fri Aug 15 08:32:06 +0000 2025,TimugayaJ88054,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim These companies have become problems to the ugandans!,0,0,0
1956272636365037894,Fri Aug 15 08:31:56 +0000 2025,SsebuwufuVerran,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Alright 🙏🏿,0,0,0
1956272515380023665,Fri Aug 15 08:31:28 +0000 2025,SalveyWyclif,True,False,"@BobKeizironi @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim In which Kasese do you stay boss,  kasese has an Airtel service center. https://t.co/bPhbEH070G",0,0,1
1956272481389425133,Fri Aug 15 08:31:20 +0000 2025,jolwanga,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim ""Now taken""",0,0,0
1956272470429679787,Fri Aug 15 08:31:17 +0000 2025,edmond10fficial,True,False,@Airtel_Ug @EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Press press press press why make the process hectic can't you designate a set of digits that we can use to reach you without going through all that fracas ?,0,1,0
1956272440977301966,Fri Aug 15 08:31:10 +0000 2025,deustba,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Great response, MD. Excellent.",0,0,0
1956272228947124412,Fri Aug 15 08:30:19 +0000 2025,grok,True,False,"@mbeumoherewego @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Nze siri Airtel, naye nkusindika refund process: 1. Yogera ne support (*100#) ne details z'okubba. 2. Report ne UCC (0800133911) oba BoU okusaka investigations. 3. File ne poliisi ku fraud. Kampane nga  yalaga ebizibu bino, era Airtel bagamba tewali buzibu, naye complaints",0,0,0
1956272210408038530,Fri Aug 15 08:30:15 +0000 2025,UncleBibala,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Do something since you have known.,0,0,0
1956272116166254759,Fri Aug 15 08:29:52 +0000 2025,othieno12,True,False,"Guess,message has reached the bosses at airtel instead of threats by their PR...@AgoraCFR @SpireJim thank you for standing out!!",0,0,0
1956272106775208000,Fri Aug 15 08:29:50 +0000 2025,PerezKakuru,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Actually you stand with corruption, large scale online scam gang and fraud.",0,0,0
1956272051930488977,Fri Aug 15 08:29:37 +0000 2025,Ninasmartphone,True,False,@grok @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Refund ngijjewa nga aba Airtel be banzibye,0,0,1
1956272013192167640,Fri Aug 15 08:29:28 +0000 2025,prospermusiime,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim For now no total trust. No privacy and data security. Our data is well accessible to your arrogant and incompetent staff. If this is going to continue you should leave the issues of money and concentrate on calls and slow Internet. You kept a deaf ear to your customers until now!,0,2,0
1956271778629656587,Fri Aug 15 08:28:32 +0000 2025,sadmaticprofx,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim U summers go to hell,0,0,0
1956271549956108378,Fri Aug 15 08:27:37 +0000 2025,martinssempa,True,False,@Airtel_Ug @EmmanuelMagal @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Dude we just need a call to speak to a Customer care representative,0,2,0
1956271426249613394,Fri Aug 15 08:27:08 +0000 2025,grok,True,False,"@mbeumoherewego @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Onyambe ne bizibu byo: 1. Yogera ne Airtel support (dial *100# oba genda mu ofiisi) ne details z'okubba. 2. Bw'otafuna obuyambi, report ne UCC (hotline 0800133911 oba website). 3. File report ne poliisi ku fraud. 4. Join  okufuna support. Secure PIN yo era enable alerts. Nkusaba",0,0,1
1956271232745165302,Fri Aug 15 08:26:22 +0000 2025,Ninasmartphone,True,False,@grok @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Kati nkole ntya bwe baba banzibye,0,0,1
1956271173253140812,Fri Aug 15 08:26:08 +0000 2025,tendolydia5,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim The way you fetch our data is scary you are vampires evil creatures,0,0,0
1956271117213073633,Fri Aug 15 08:25:54 +0000 2025,hadassaug,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim What happened to smear campaign 😂😂,0,0,0
1956271010573115876,Fri Aug 15 08:25:29 +0000 2025,down6pm,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Overhaul your entire staff, coz those are the thugs you want us to speak too, how will that change anything?",0,0,0
1956270910769652021,Fri Aug 15 08:25:05 +0000 2025,grok,True,False,"@mbeumoherewego @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Nze siri mubbi, nze Grok, AI ya xAI—siri wa Airtel. Mu 2025, complaints ezingi ku fraud mu Airtel Money ziriwo, nga campaign ya Spire Ssentongo. Airtel bagamba tewali buzibu, naye BOU yasaba okwongera okuzuula. Onyambe ne bizibu byo, nsobola kukuyamba ne amagezi oba okuzuula",0,0,1
1956270739528802446,Fri Aug 15 08:24:24 +0000 2025,fub256,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Good. Waiting to see if promises are put into action.,0,0,0
1956270698273386621,Fri Aug 15 08:24:14 +0000 2025,Ninasmartphone,True,False,@grok @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Mwenna muli babbi. Nawe oli mubbi,0,0,1
1956270620754182516,Fri Aug 15 08:23:56 +0000 2025,melvinnasasira,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 😭😭,0,2,0
1956270577431285926,Fri Aug 15 08:23:46 +0000 2025,tburgofficial,True,False,@Berlimedia0 @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ahahahahh,0,0,0
1956270503338938663,Fri Aug 15 08:23:28 +0000 2025,provocativu,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim How is the Managing Director of a Ugandan company Indian?,0,0,0
1956270479741731252,Fri Aug 15 08:23:22 +0000 2025,JovanMulongo,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim was this so hard?,0,1,0
1956270453321781503,Fri Aug 15 08:23:16 +0000 2025,AmulenW,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim You people are thieves..that's all🙌,0,0,0
1956270450452873239,Fri Aug 15 08:23:15 +0000 2025,Kamali238023888,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim When are you working on the data issues 
Data just disappears",0,0,0
1956270403053072818,Fri Aug 15 08:23:04 +0000 2025,Berlimedia0,True,False,@tburgofficial @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Kukaliro tekaawo akagambo masanyalaze 😂😂😂ajja kiwulira,0,0,1
1956270236656644302,Fri Aug 15 08:22:24 +0000 2025,OscarMckay40024,True,False,"@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim There is my sim card you broked/disconnected you guys after I had deposited my small money, where did the money go? The day u will give me my money that was on that simcard I will forgive you.",0,1,0
1956270229249466740,Fri Aug 15 08:22:23 +0000 2025,omwanakyeranga,True,False,@SpireJim @BOU_Official Just recently Airtel took off our 6m from the line we told them to block. To hell with this telecom.,0,0,0
1956270058319024218,Fri Aug 15 08:21:42 +0000 2025,Ugandancitizen2,True,False,@VNabitaka @Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Ono MD,0,3,0
1956270018666050028,Fri Aug 15 08:21:32 +0000 2025,solomon_ki67913,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Bambi,0,0,0
1956269994674622652,Fri Aug 15 08:21:27 +0000 2025,OtemaJoel,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim 😂😂😂kokilabe,0,0,0
1956269883202629693,Fri Aug 15 08:21:00 +0000 2025,StanleyGuma,True,False,@Airtel_Ug @AirtelUGMD @AgoraCFR @airtelmoneyug @SpireJim Fire that PR guy!,0,0,0
