Tweet_ID,Date,Username,Text,Complaint_Type,Mobile_Network,Retweets,Likes,Replies
1749447880857821522,Mon Jan 22 15:04:12 +0000 2024,Economic Freedom Fighters,"The EFF's Statement on the Oversight Visit to Zululand District Municipality

-The oversight visit was necessitated by the now confirmed reports that an amount of R33 million was stolen from the Municipality’s bank accounts on the 27th of December 2023. The EFF can officially https://t.co/AGUzATMexY",Unauthorized Deduction,Unknown,149,360,19
1748262611953623059,Fri Jan 19 08:34:22 +0000 2024,Ghana Crimes Ltd.,"JUST IN:

A wealthy man named Otu takes Mercy Agyei, an ABSA Bank employee, to court for refusing to marry him after supporting her education for six years.",Poor Customer Service,Unknown,289,1085,69
1749722834421567886,Tue Jan 23 09:16:46 +0000 2024,AJE,"UPDATE: The man in this video alleging N40 million land scam in Lagos…

Following the viral video in which Mr. Kayode Oladipo alleged a scam against @Revolutionplus1 in a land deal in Lagos, Governor @jidesanwoolu ordered a probe, setting up a panel.
The Governor’s intervention https://t.co/uVSppHjQle",General Complaint,Unknown,481,950,95
1747582403088900183,Wed Jan 17 11:31:28 +0000 2024,EFF KZN,"♦️Must Watch ♦️

EFF KZN Provincial Communicator @MazwiBlose says the EFF will open a case of theft and put a Motion of No Confidence against Zululand District Municipality Mayor Cllr Thulasizwe Buthelezi,  after R33 million was illegally withdrawn from the municipal account. https://t.co/jZUG64ECyA",General Complaint,Unknown,81,198,2
1749486509353287887,Mon Jan 22 17:37:42 +0000 2024,Sihle Mavuso,NEWS: The EFF has named the companies that illegally benefitted when the ABSA bank account of the IFP-run Zululand district municipality in northern KwaZulu-Natal was cracked and R33 million was stolen. After the EFF leadership led by Floyd Shivambu visited the municipality over https://t.co/Q1NJOuiWdS,Unauthorized Deduction,Unknown,720,1341,133
1747566644929458586,Wed Jan 17 10:28:51 +0000 2024,Ameyaw Debrah,AFCON: Gov’t compensates Ghanaian supporters with $400 each after threats to return home https://t.co/Vc28bf2BW9,Poor Customer Service,Unknown,40,1002,16
1749418657103462763,Mon Jan 22 13:08:05 +0000 2024,Simon Ekpa Akparawa,"General Ali-Keffi, who was forced out of the army for exposing his colleagues' involvement with terror financing, disclosed this in a letter to President Bola Tinubu, which also detailed his arrest, detention and compulsory retirement.
Former General Officer Commanding (GOC), 1 https://t.co/rO8F3NpFDP",System/Network Issue,Unknown,326,340,11
1748033336717476085,Thu Jan 18 17:23:19 +0000 2024,Sahara Reporters,"Former Central Bank Governor, Emefiele In More Troubles As Nigerian Government Files 20-Count Amended Charge On Forgery, Fraud | Sahara Reporters https://t.co/frgCVVacY5 https://t.co/O484hUFwGO",Unauthorized Deduction,Unknown,62,292,54
1748260904372727929,Fri Jan 19 08:27:35 +0000 2024,Sahara Reporters,"Betta Edu: Nigeria Police Arrest Activist, Disrupt Press Conference To Demand Suspension Of Defence Minister, Matawalle Over Alleged N70Billion Fraud https://t.co/qpLYbK8ss8",Unauthorized Deduction,Unknown,121,195,20
1747490136990843377,Wed Jan 17 05:24:50 +0000 2024,Imran Muhammad,"EFCC has interrogated the Accountant General of the Federation, Oluwatoyin Madein, over an alleged link to a N585.2m fraud involving the suspended Minister of Humanitarian Affairs, Dr Betta Edu.

The AGF was quizzed by EFCC interrogators at the anti-graft agency’s headquarters, https://t.co/RQVSxwjjkT",Unauthorized Deduction,Unknown,280,1040,59
1747714026975428870,Wed Jan 17 20:14:29 +0000 2024,"Mbiti Mwondi Maino,MD",Imagine spending 300k on an android gadget badala ya kununua shamba Khwisero na Oppo ya 20k.,General Complaint,Unknown,145,1230,66
1748077705185157598,Thu Jan 18 20:19:37 +0000 2024,Snr. Cde. Robert Kabushenga,"COFFEE EXPOSÉ: THE END
Folks, I know you have other stuff to worry about so I won’t keep you here long. Certainly not forever. 

The fraudsters at @coffeeinvestug have finally been cornered into a response below. Basically it is three dimensional insolence. An insult to our",Unauthorized Deduction,Unknown,351,1031,229
1748201600240210214,Fri Jan 19 04:31:56 +0000 2024,Gabriel Oguda,"Feeling the heat from the public outrage over the G-to-G scam, Ruto ran to Mt Kenya, as he always does when under pressure, to work them up in supporting the deal, only to be met by an uninterested crowd asking for better lies. The fear was gone long ago. They discovered late. https://t.co/PXZVZ08LG3",Poor Customer Service,Unknown,305,883,71
1749156349139677494,Sun Jan 21 19:45:46 +0000 2024,Morris Monye,"This is the 16th recipient of #PeopleHelpingPeople 

@Hollasawzsabi sorry about the hike of school fees all the way to N260,000.

@UnkleAyo kindly credit him with N260,000 to clear his fees. https://t.co/HRvzGuQ2BD",Poor Customer Service,Unknown,35,200,52
1749601797642375469,Tue Jan 23 01:15:49 +0000 2024,🅰pocalypsis 🅰pocalypseos 🇷🇺 🇨🇳 🅉,"🇺🇬 President Museveni: The World Bank and IMF are not serious people. They support consumption. The IMF gives money to support imports and that’s a debt to my people. And not imports of capital goods but imports of perfumes, wigs, and alcohol. We need money for investment. https://t.co/0zB07xgHyk",Poor Customer Service,Unknown,205,432,11
1749817283046932853,Tue Jan 23 15:32:04 +0000 2024,Don Bull,"The Story of Gold Scammers of Nairobi.

Part 1

The DONs who run the GAME. https://t.co/OSA8tS6SDi",General Complaint,Unknown,1154,5058,126
1749763916178014628,Tue Jan 23 12:00:01 +0000 2024,Stanbic Bank Uganda,"Regularly review your bank statements, watch out for suspicious  transactions, and sign cash withdrawal slips only when at the bank.
 #FraudTips https://t.co/tnu2vuKfaH",Unauthorized Deduction,Unknown,14,576,14
1749718196557320314,Tue Jan 23 08:58:20 +0000 2024,Uganda National Examinations Board,"It has come to the attention of the Board that there are some impostors coning Head teachers and School Directors of money, allegedly to either help them improve the grades of their candidates, or remove their schools from the list of those suspected of examination malpractice. https://t.co/KrUSemQYwb",Poor Customer Service,Unknown,100,738,59
1747615639957586249,Wed Jan 17 13:43:32 +0000 2024,Ia$N KE..,@Am_Blujay He is called prophet Kakande from Uganda . A big scammer that one. https://t.co/LEDGul7iHM,General Complaint,Unknown,96,310,72
1749817312251891826,Tue Jan 23 15:32:11 +0000 2024,Don Bull,"If you visit @DCI_Kenya, it's not once or twice that you'll see sleuths have apprehended gold scammers who've swindled millions from international investors..... https://t.co/RflG6RTozz",General Complaint,Unknown,15,285,5
1749817336046194988,Tue Jan 23 15:32:17 +0000 2024,Don Bull,"That it has almost caused Kenya diplomatic problems 2 times in 2011 &amp; 2018

This was b/c the victims of the gold scams had been President Joseph Kabila of DRC Congo &amp; Ruler of the Emirate of Dubai Sheikh Mohammed bin Rashid Al Makhtoum.... https://t.co/felTQudxkU",General Complaint,Unknown,17,295,3
1752611718000214023,Wed Jan 31 08:36:10 +0000 2024,Ofwono Opondo P'Odel,After @KagutaMuseveni complaint on X &amp; demand for explanation why the new Mukono-Kisoga-Nkokonjeru-Jinja Rd commissioned in 2016/17 is fast falling apart @UNRA_UG has panicky filled the potholes with black tar along the 68km stretch🤣. @Allen_Kagina @assempebwa  @UgandaMediaCent https://t.co/pqSK3Z0Ce4,General Complaint,Unknown,82,496,172
1752224469689508266,Tue Jan 30 06:57:22 +0000 2024,Ato👨🏿‍💻,Ghanaians have to collectively come together to sue bolt or better still boot them out cuz why's it that there's an issue with them almost every week and they have the poorest of customer service when it comes to these ride hailing apps,Poor Customer Service,Unknown,182,270,6
1752750132544561507,Wed Jan 31 17:46:10 +0000 2024,𝓨𝓿𝓸𝓷𝓷𝓮 𝓝𝓮𝓵𝓼𝓸𝓷,"Please, we need your help. Arabeth food
MTN merchant - 0598556131.Momo pay - 268702. All account details bear the Name:ElizabethArthurAmissah .Vodafonecash0201757707.First Atlantic bank /Cedis account -1282412701018.Takoradi Market circle, ABSA BankCedi account - 0633011052 https://t.co/QHOPjFdYYv",Poor Customer Service,MTN,582,638,14
1751307535779283412,Sat Jan 27 18:13:48 +0000 2024,DCI KENYA,"DEAD END FOR EMBU MPESA FRAUDSTERS.

Two notorious suspects that have been the nightmare of Mpesa operators in Embu were yesterday nabbed after days of operating with impunity in the region, swiping cards and stealing huge sums of money from victims.

Their resolute pursuit and https://t.co/R695P45AMp",Unauthorized Deduction,Unknown,116,648,183
1752567256360624324,Wed Jan 31 05:39:29 +0000 2024,Gathogo B.Mwangi,"A thief entered a Nakuru-bound Matatu and before the matatu left the terminus, he had stolen four wallets from four men and three purses from women in the matatu. 
As they proceeded to their destination, the conductor started collecting fares from the passengers, but the seven https://t.co/h5pTy6DNQP",Unauthorized Deduction,Unknown,395,1763,294
1752319627940532625,Tue Jan 30 13:15:30 +0000 2024,"Cyprian, Is Nyakundi Kibiru","Hi cyprian, kindly highlight the amount of extortion happening in JKIA is beyond sickening. I just flew in with a new phone and I was asked to pay for taxes. Kindly note i have  no problem doing that my only issue is they are forcing me to pay 75k worth of taxes via mpesa . We",General Complaint,Unknown,535,2065,246
1750814394794070477,Fri Jan 26 09:34:14 +0000 2024,🍀,"Hello everyone, PLEASE HELP ME TAG AND BEG @flyunitedng. They’ve been owing me 202,000 naira since October 31, 2023. Please help me beg them to return my money. @NigeriaCAA @FAAN_Official 

I booked a departing and returning flight with @flyunitedng on October 31, 2023 from Lagos https://t.co/Cg2CXDekeM",Poor Customer Service,Unknown,376,273,88
1751118960366362985,Sat Jan 27 05:44:29 +0000 2024,"HRM 👑McGinger-Ibeneme,MBBS","21st December, at a hotel I was lodging in Enugu, two guys later confirmed to be ipob attacked us with iron rods . I have undergone two surgeries to fix a fractured radial bone, I'm bedridden and I'm spending huge sums .
IPOB has turned a once peaceful homeland into anarchy",General Complaint,Unknown,119,180,146
1752314331247624455,Tue Jan 30 12:54:27 +0000 2024,Nkunyingi Muwada,I have in Parliament today  raised the issue of over 450 Ugandans held as hostages by various rebel groups in Myanmar(Burma)&amp;those detained in Egypt &amp;across the Middle East. Foreign Affairs Ministry tasked to respond by Tuesday next week on rescue  measures being initiated https://t.co/zT4cQLjKSg,General Complaint,Unknown,76,353,21
1752037821240549624,Mon Jan 29 18:35:42 +0000 2024,Harrison Gwamnishu,"#UPDATE ON N30,300,000 IGP STS EXTORTION. 

After this issue is resolved, I will personally send appreciation to @Princemoye1 , FCT spokesperson @Jossy_Dannyking  and all police PRO’s nationwide. We all need to be closer to them as their office is heading the PUBLIC COMPLAINT https://t.co/G6nnNA04t0",General Complaint,Unknown,282,624,95
1752274066600313184,Tue Jan 30 10:14:27 +0000 2024,Morris Monye,"The reality. 

We can’t keep crowdfunding for our retirees. 

I read a story about a retiree in kaduna that committed suicide because of delay in pension coming. 

Even pension that comes keeps getting worthless due to inflation 

Something has to give. https://t.co/CQy3AM9pqu",General Complaint,Unknown,176,243,21
1750819166020309168,Fri Jan 26 09:53:12 +0000 2024,Ugo,Trying to have this conversation as an isolated incident is fraudulent. Because there has been a pattern to this for decades in Nigeria. And it’s taking an even worrisome turn.,Unauthorized Deduction,Unknown,347,501,4
1752306714651623644,Tue Jan 30 12:24:11 +0000 2024,Holly Doan,"Federal agency will not say if $43.4 million worth of taxpayer shares purchased in Kenyan phone company @mkopakenya are lost.
“We are not in a position to respond to questions.” — Angela Rodriguez @FinDev_Canada  

https://t.co/xu78NttqYg #cdnpoli https://t.co/0Mkt9zcQds",General Complaint,Unknown,298,447,67
1751247060622262514,Sat Jan 27 14:13:30 +0000 2024,B N S L,"A scammer that respects your family would atleast put in R60k of real money and then a little R35k of fake money. Not the whole thing. Making your uncles negotiate lobola in English for this? Your uncles had to hear “Abeg, we gone take her. We no do waste time” for nothing?",General Complaint,Unknown,200,1516,44
1752361144939860093,Tue Jan 30 16:00:28 +0000 2024,UTV Ghana,"'Someone who asked me for help said I should not send momo because she owes MTN, but I did' – EOCO boss on corruption

#UTVNews https://t.co/AIICZ1jUys",Poor Customer Service,MTN,129,1705,99
1752239015162429850,Tue Jan 30 07:55:10 +0000 2024,Arkitect AKANMU (Amb.),"@renoomokri I am clearly part of the problem, cos all my 3 lines are all MTN. 

Globacom has never impressed me with the quality or reach of the network. I meant no offense, but they need to do better to attract more customers.

My advice, they should spend less on bankrolling their",System/Network Issue,MTN,43,1035,222
1750487535053111697,Thu Jan 25 11:55:25 +0000 2024,Sage Kenny 🐺🦍 | Digital Marketer,"A customer care representative from MTN headoffice in Tema just called me to warn me about incoming fraud on my Momo account. 

God bless @MTNGhana for seeing scams before it happens. https://t.co/I3BHS2Vmlh",Unauthorized Deduction,MTN,85,313,29
1752313827440410920,Tue Jan 30 12:52:27 +0000 2024,UTV Ghana,"The Ghana Chamber of Telecommunications has announced that Electronic Money Issuers (EMIS) across the country have until the end of Wednesday, January 31, 2024, to collaborate with agents to link their accounts with the Ghana Card or Tax Identification Number (TIN) or face the https://t.co/nqzcptRYGu",General Complaint,Unknown,15,280,3
1751970634748280858,Mon Jan 29 14:08:44 +0000 2024,Goddie,"Mpesa is really delaying

Maybe we should stop over relying on mobile money

siku moja M-pesa itatutenda",General Complaint,Unknown,93,721,30
1751255249208172909,Sat Jan 27 14:46:02 +0000 2024,MUVANLAI 🦅,"#WATCH
The businessmen/women of non-manipuri are bearing the brunt of repeated extortion demands. The Merapaibis taking advantage of the conflict are demanding money to support Meitei militants. Askin' 'em to leave Manipur if they refuse to pay.

Save Kuki-Zo &amp; Non-Manipuri. https://t.co/rDp39iQFjd",Poor Customer Service,Unknown,745,586,63
1752218860676366457,Tue Jan 30 06:35:05 +0000 2024,Thangminlen Touthang,"#MeiraPaibi originally known for their advocacy for justice and peace, are allegedly involved in collecting funds to support #MeiteiMilitants #ArambaiTenggol This financial support is aimed at facilitating ongoing attacks on the #Kuki_Zo community in Manipur, The sinister twist https://t.co/BcyZBXc7dR",Poor Customer Service,Unknown,335,265,14
1750969587821052026,Fri Jan 26 19:50:55 +0000 2024,Brains,"Guys, we need help here. My friend initiated a P2P transaction on Bybit,  

but he couldn't find the 'payment completed' option. 

The given 20+ minutes have exceeded, and he has already made the payment of over 2,000,000 naira. 

The seller has received the money, but he is https://t.co/mV5SIF5qEz",Poor Customer Service,Unknown,128,251,268
1751660449395843532,Sun Jan 28 17:36:10 +0000 2024,Kakwenza Rukirabashaija,"Afande Sam of Interpol was the main man behind this fake labour export company called Urban life international in Ntinda opposite Ntinda hospital (Kigowa). After scamming hundreds of people, he closed business and or changed company name and relocated to another area. Two https://t.co/DZDUyXMZGz",General Complaint,Unknown,232,1247,100
1751325898861654518,Sat Jan 27 19:26:47 +0000 2024,Chudé,"The Anti-Corruption Commission of Sierra Loane has recovered stolen funds (8.6 Billion Leones) in cash, from the Country’s Ministry of Finance.

My Africa! My Africa! https://t.co/hCEBjQ3gqM",Unauthorized Deduction,Unknown,2744,4766,336
1751946238927212931,Mon Jan 29 12:31:47 +0000 2024,Charles Onyango-Obbo,"Kenya has lost $200 million worth of exports to Uganda, its largest regional market, since October 2023,  as Kampala shifts to Tanzania  https://t.co/PBRsg2UTit",General Complaint,Unknown,152,248,31
1751245452639395897,Sat Jan 27 14:07:07 +0000 2024,Kirya Ug 🇺🇬,"Uganda is funny place, you can get robbed in broad daylight somewhere around  paka enkadde at around mid day and you find yourself in a video trending on TikTok with a voice over teaching people are thieves scam travelers in Kampala.",General Complaint,Unknown,19,225,7
1750409683125314008,Thu Jan 25 06:46:04 +0000 2024,Samwise Gamgee,"Deposit protection fund only compensates a customer up to Ugx 10,000,000

Now, EFC closed and all its customers to be refunded apart from the (2%) who had over Ugx 10,000,000 on their accounts.

Moral of the story: if you have more than Ugx 10M on your account, its on YOU.  😂😂 https://t.co/vJiiBsWQ3K",General Complaint,Unknown,99,251,45
1752251385670664669,Tue Jan 30 08:44:20 +0000 2024,BASITO,"CBN made life hard for Nigerians, some people even lost their lives because of the useless Naira redesign that had no positive impact on the country.
CBN put us at the mercy of online banks for USD cards, we can’t even pay for Apple Music subscription with our regular naira",General Complaint,Unknown,60,375,31
1751603889130889437,Sun Jan 28 13:51:25 +0000 2024,Weird Confessions Uganda,"As someone that's into the industry, all of you know this before you start a clothes shop or clothing brand. All high fashion stores in Uganda have failed. And I mean, all of them. The ones that do exist rely on on brand clustering. It means they are a big brand, that do",General Complaint,Unknown,27,398,13
1750387064481415263,Thu Jan 25 05:16:11 +0000 2024,🇿🇦Apostle Deza Mekgwe🇨🇺,"[BREAKING NEWS]

The “Missing” R33 Million‼️‼️‼️

The Deputy President of the EFF, Cmsr @FloydShivambu visit Zululand Municipality. The oversight visit was necessitated by the now confirmed reports that an amount of R33 million was stolen from the Municipality's bank accounts on https://t.co/1MjDF9MAuH",Unauthorized Deduction,Unknown,309,504,42
1750675294862680348,Fri Jan 26 00:21:30 +0000 2024,DR MORGANS,"On 18th May 2021 over 20 NUP supporters were abducted from Mbale town by heavily armed security operatives and taken to unknown places. Despite the outcry from Ugandans and the world over, the abductions only continue to happen

#38YearsOfDictatorship
https://t.co/U3yruYoWXO",Unauthorized Deduction,Unknown,106,236,14
1750576533230489830,Thu Jan 25 17:49:04 +0000 2024,Ghana Crimes Ltd.,"We've received an email from a vigilant Ghanaian sharing the complete story of why PayPal halted its operations in Ghana. It's important to note that Ghana wasn't blacklisted by PayPal due to fraudulent activities by 'Sakawa' boys; rather, the suspension is attributed to certain",Unauthorized Deduction,Unknown,152,606,34
1752007681110356295,Mon Jan 29 16:35:56 +0000 2024,Nimble,"@BloombergAfrica Fraud everywhere.  APC has mortgaged the future of Nigeria children for 20 years(minimum). They have collected the monies for crude oil sale in advance, looted the proceeds and making the state broke. Now the refinery will import from the US. Who is providing fx for dangote? This",Unauthorized Deduction,Unknown,28,224,5
1751647391176872002,Sun Jan 28 16:44:16 +0000 2024,Adenike Lanlehin,I told my husband I took some money from his wallet yesterday (I told him some hours ago). Next thing I heard “Hello is that DPO Agege police station? I’d like to report a theft. Please send your best men; this criminal is a very experienced one.” 🤣🤣🤣🤣🤣🤣,General Complaint,Unknown,1083,7162,190
1750651631228592310,Thu Jan 25 22:47:29 +0000 2024,BBC Newsnight,"""There was no concern about us at all, all they wanted was to get as much money off us as possible""

Former Sub Postmaster John tells @Sima_kotecha he was robbed at knife point, the Post Office told him he was liable for repaying the majority of the stolen cash #Newsnight https://t.co/VR7PRx2FRG",Unauthorized Deduction,Unknown,141,223,12
1752244899011846264,Tue Jan 30 08:18:33 +0000 2024,NTV UGANDA,"Families of 18 missing NUP supporters have stormed  Kampala High Court, demanding justice against the Attorney General, led by Monica Nabukeera, wife of missing BAT-Uganda accountant John Bosco Kibalama. They are seeking declarations that their relatives' incommunicado detention https://t.co/FTEhm02KIR",Poor Customer Service,Unknown,165,1265,78
1752127930874941481,Tue Jan 30 00:33:46 +0000 2024,Contrarian,"🇨🇦Want to see what appears to be a 15M fraud that turned into a 40M fraud where Liberals invested money into a cell phone sales company in “Kenya”?🤔

Money came from FinDev and yes it’s taxpayers money!💸

What Liberal MP said when confronted will shock you!😳👇🏻👇🏻👇🏻

Asked what https://t.co/8MQoQtvaOL",Unauthorized Deduction,Unknown,120,187,18
1752603954393780716,Wed Jan 31 08:05:19 +0000 2024,Arunma Oteh OON,"@FinPlanKaluAja1 - “This ward in this picture, will not cost N80m, which means the cash accountant general is alleged to have stolen can build 1000 of these or 1 in each LGA in 🇳🇬”. I say -  Imagine where #Nigeria will be if all the looted funds are returned and repurposed to",Unauthorized Deduction,Unknown,164,323,20
1751978865751191581,Mon Jan 29 14:41:26 +0000 2024,"Cyprian, Is Nyakundi Kibiru","Good Morning Nyakundi,I kindly want to bring attention to an individual named Rhoda Kanini who scammed me out of over 400k, promising to facilitate my move to Canada. I reported the incident to Central Police Station, only to discover she has numerous cases involving the same https://t.co/c2wTkUTRwq",General Complaint,Unknown,425,1284,267
1752658277526012009,Wed Jan 31 11:41:10 +0000 2024,🇿🇦Apostle Deza Mekgwe🇨🇺,"[BREAKING NEWS] 

@MYANC Lotto Heist Mastermind Mafokate told by The Court To Fotshek‼️‼️‼️

The Pretoria High Court yesterday dismissed an application by the Notorious Fraudster Arthur Mafokate to have the property he bought from funds received from the National Lotteries https://t.co/KJWZ0upKOX",Unauthorized Deduction,Unknown,98,263,29
1750493977944469789,Thu Jan 25 12:21:01 +0000 2024,Daily Trust,"I Collected $30m For Helping Gov’t To Recover $300m – Afe Babalola
https://t.co/rNtbGTfC6k",Poor Customer Service,Unknown,161,485,106
1752631132884173158,Wed Jan 31 09:53:19 +0000 2024,Kalu Aja,"I am coding this, 

A commission in Abuja had an IT incident, so they lost their database

The problem was they had deployed grant funds to institutional beneficiaries, they had the names but not the amount given out

So they came up with a plan, they created a team to go to the",General Complaint,Unknown,69,189,31
1752243396075209128,Tue Jan 30 08:12:35 +0000 2024,"Cyprian, Is Nyakundi Kibiru","Hi Nyakundi,

That Lady Rhoda Kanini is part of a team of fraudsters. One of her colleagues is already in court for related crimes.

A lady called Lucy and she has stayed in Langata prison for 5 months. Now out on bail but still proceeding with the case. She is accused by 40",Unauthorized Deduction,Unknown,80,292,30
1751201515325305207,Sat Jan 27 11:12:31 +0000 2024,StatiSense,"🇳🇬A COMPENDIUM OF 100 HIGH PROFILE CORRUPTION CASES IN NIGERIA, 2023 - HEDA 7th Edition 

1 Diezani Allison-Madueke: $20bn Fraud

2 Muhammed Kuchazi: $9.6bn P&amp;ID Money Laundering

3 Abayomi Kukoyi &amp; 3 Others: €2.556bn Fraud Trial

4 Ahmed Idris (Ex Accountant General of the",Unauthorized Deduction,Unknown,166,239,33
1751596591549464767,Sun Jan 28 13:22:25 +0000 2024,African Hub,"The Anti-Corruption Commission of Sierra Loane has recovered stolen funds (8.6 Billion Leones) in cash, from the Country’s Ministry of Finance.

Your Comments on this... https://t.co/xuSamQvZDn",Unauthorized Deduction,Unknown,1269,2621,253
1750829499103551488,Fri Jan 26 10:34:16 +0000 2024,Channels Television,"Mr Ibu: Police Arrest Actor’s Son, Daughter For Alleged N55m Donations Theft
https://t.co/W3ZkXZu5ai https://t.co/UyW3XWmbxa",General Complaint,Unknown,27,218,27
1750824779186065474,Fri Jan 26 10:15:30 +0000 2024,George T. Diano,"Since the Appeal court has its pronouncement &amp; they are very clear it is an illegality, we need Okiya Omtatah to force a refund!!

I remember one day I got very angry because of this lady I really admired rejected me, na nilipiga noise sana specifically hapa twitter via posts.",General Complaint,Unknown,90,503,35
1751136040146858307,Sat Jan 27 06:52:21 +0000 2024,Peter Gift Mutasa,"If the motive is to recover financial losses? 

How about those who

Died

Were abducted and tortured 

Whose  homes were destroyed 

Lost employment 

Forced out of the country 

And many others who faced different afflictions 

How will they be repaid as they are not MPs?",General Complaint,Unknown,191,575,69
1750864515065909353,Fri Jan 26 12:53:24 +0000 2024,TWO TERTY,"Mr Ibu’s son and Step daughter arrested for alleged theft of $60K  donations meant for his treatment .

Hasty oo https://t.co/RsQnYbTn95",General Complaint,Unknown,20,375,9
1750860217556804081,Fri Jan 26 12:36:19 +0000 2024,Twilight,"Mr Ibu’s son and daughter arrested for alleged theft of N55m donations eii. Nipa y3 wicked ooo, like dem dey take escape Naija https://t.co/6kZDHxzgCj",General Complaint,Unknown,50,456,22
1750616277037519165,Thu Jan 25 20:26:59 +0000 2024,Sahara Reporters,"Nigerian Police Arrest Nollywood Actor, Mr Ibu’s Son, Foster Daughter For Defrauding Him Of N55million Donations | Sahara Reporters https://t.co/pL5EDMJ3Ra https://t.co/0K95YtjF5D",Unauthorized Deduction,Unknown,112,518,61
1751877109826351116,Mon Jan 29 07:57:05 +0000 2024,Sihle Mavuso,NEWS: The EFF in Umkhanyakude wants an investigation after R1.4 million was paid from the ABSA bank account of the IFP-led Jozini local municipality in northern KwaZulu-Natal. The fraudulent payment was made in early December last year without the knowledge of the Municipal https://t.co/y2FLCClnI1,Unauthorized Deduction,Unknown,167,309,33
1750592411875840508,Thu Jan 25 18:52:10 +0000 2024,Naija,"Nigerian Police, through FCID Alagbon, in Ikoyi, Lagos has arrested Oyeabuchi Daniel Okafor and Jasmine Chioma Okekeagwu for conspiring and defrauding Mr John Ikechukwu Okafor, popularly known as Mr. Ibu of the sum of N55 million https://t.co/D3pCCqW5k9",Unauthorized Deduction,Unknown,119,1401,57
1751567565871046795,Sun Jan 28 11:27:04 +0000 2024,WithAlvin 🇬🇭,"Considering the corruption going on in this country, what are your thoughts on this? 

The Anti-Corruption Commission of Sierra Leone has recovered stolen funds at the tune of 8.6 Billion Leones ($440,000 = GHS 5,448,718.00) from
the country’s Ministry of Finance. https://t.co/04o3GSMCgX",Unauthorized Deduction,Unknown,179,516,58
1752321008390861118,Tue Jan 30 13:20:59 +0000 2024,"Hon. Caleb Amisi, MP","Dear President #ruto, immediately you land from #Rome I want you to tell me where to find you to get back this housing levy that you have already deducted from this month payslip in total disregard of the court subpoena . I need the money urgently to pay the fees of one of the https://t.co/7qYMRwy00Y",Unauthorized Deduction,Unknown,169,884,233
1750454989493793173,Thu Jan 25 09:46:06 +0000 2024,Burora Herbert Anderson,"Part Two of the Coffee Scam. IS INSPIRE AFRICA INSPIRING?

First of All,  apologise to my friends who have reached out to me to leave this issue. Once we succumb to compromise, there’s nothing we shall ever get done. We should avoid pointing fingers selectively and also https://t.co/35CzPAZ8fw",General Complaint,Unknown,113,440,103
1750839792571461727,Fri Jan 26 11:15:10 +0000 2024,Gabriel Oguda,"BREAKING NEWS: Speaking in Mwatate, Taita Taveta County, Leader of Minority @OpiyoWandayi has issued a demand notice for Ruto to refund all the Housing Levy had collected from Kenyans, failure to which he will see what he saw in Mikinduri yesterday. The fear is gone. Long gone. https://t.co/LrDV9gDy5L",General Complaint,Unknown,121,646,31
1752507226319671418,Wed Jan 31 01:40:57 +0000 2024,Dr. Miguna Miguna,This man stole billions of public money many years ago. The UK returned him to Kenya to face charges. But the Kenyan authorities are more interested in threatening judges. They didn’t even bother to keep him at the Industrial Area Remand Prison pending his prosecution. They https://t.co/CjX2EVnDUe,High Charges/Fees,Unknown,451,1886,158
1752627247779848307,Wed Jan 31 09:37:52 +0000 2024,K24 TV,Gun stolen from Ugandan police recovered in Kisumu https://t.co/T6awRAqDjN https://t.co/iwENn9S5hX,Unauthorized Deduction,Unknown,24,366,4
1752658727214170206,Wed Jan 31 11:42:58 +0000 2024,Speed Darlington Akpimmuo,"I hv come to realize 85% of abduction and killings that happens in rural areas in imo state most especially are being orchestrated by Fulani terrorists,These monsters will leave their deserts nd travel far away to another man's land to kill and kidnap for ransom 

Is mind blowing",System/Network Issue,Unknown,228,460,38
1753782835503067381,Sat Feb 03 14:09:46 +0000 2024,Thabozz🌻,"My cousin was 2 pay lobola for his girlfriend today, family wanted 76K for a woman with 2 kids third child being my cousin's 😭😭😭😭😭😭

Lobola is a scam 😭😭😭😭😭😭 my cousin's girlfriend is shattered, families sometimes are a curse. My Dad left 5k n came back home with 15k.",General Complaint,Unknown,509,4006,441
1754941818825818327,Tue Feb 06 18:55:09 +0000 2024,Reno Omokri,"Please fact-check me: MTN sent an SMS to their Nigerian subscribers stating, and this is a direct quote, ""Victory is calling. Let's go Naija"". They also made similar gestures to South Africa. So, who are they really supporting? ""A double minded man is unstable in all his",Poor Customer Service,MTN,186,1441,536
1753675256777109926,Sat Feb 03 07:02:17 +0000 2024,Noluthando Tshabalala Mzulwini,"Guys, I need your help. 
Not me losing R33500 to an estate agency called Northpoint Realty Group.
Their employee changed the company banking details on the invoice and put his personal account. He has fled and @SAPoliceService cannot find him. A thread.",Poor Customer Service,Unknown,1802,3494,236
1754779998882246716,Tue Feb 06 08:12:08 +0000 2024,Kakwenza Rukirabashaija,"When mabaati thief @AnitahAmong was working at Centenary Bank, she designed a system that stole money from soldiers of the Lango based UPDF 5th Brigade that had over 10,000 soldiers. The system deducted an unnoticeable UGX 2000 from every soldiers salary. All this money was being",Unauthorized Deduction,Unknown,101,824,81
